tag,source,out_degree,k,method,seed,sigma0_saa,sigma0_mc,sigma_saa,sigma_mc,R_saa,R_mc,saa_mc_gap,cut_size,hop_mix,stop_reason,seconds,candidates,tie_split_at_cutoff,tie_group_sizes,iterations_done,evaluations,scope_weights,repair_weights,destroy_weights,best_hits_by_heuristic,best_hits_by_hop,best_hits_by_scope,scope_selected,neutral_moves,fallback_used,layer_sizes,q_bounds,param_max_iter,param_segment_length,param_repair_p,param_q_min_frac,param_q_max_frac,param_reaction_factor,param_max_hop_scope,param_fixed_hop_scope
typical,218,25,5,greedy_bridge,,370.246,366.4855,326.278,318.597,0.1187534774177168,0.1306695626429969,-0.011916085225280093,5,{0: 5},topk,0.35,25.0,"(2, 20)","[22, 3]",,,,,,,,,,,,,,,,,,,,,
typical,218,25,5,greedy_betweenness,,370.246,366.4855,272.35,272.224,0.26440798820243827,0.2572039002907346,0.007204087911703683,5,{0: 5},topk,0.3,25.0,"(1, 0)","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
typical,218,25,5,greedy_spectral,,370.246,366.4855,274.716,272.724,0.2580176423242925,0.25583958983370425,0.0021780524905882226,5,{0: 5},topk,0.3,25.0,"(1, 0)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
typical,218,25,5,alns,7.0,370.246,366.4855,165.44,151.899,0.5531619517834089,0.5855252117750906,-0.03236325999168177,5,{0: 5},max_iter,17.23,,,,300.0,259.0,"{0: 0.8478691590457669, 1: 0.43477812387454506, 2: 0.3903882268008623, 3: 0.5400052737516724}","{'random': 0.47306366229834, 'probability': 0.7345992243870811, 'degree': 0.31381059609000017, 'bridge': 0.5803459745574817, 'betweenness': 0.6185206848933904, 'spectral': 1.0269137946449165}","{'random': 0.7059465237606579, 'worst': 0.5683617346848262, 'related': 0.37587336597957094}","{'random': 0, 'probability': 2, 'degree': 0, 'bridge': 1, 'betweenness': 1, 'spectral': 1}",{0: 5},"{0: 5, 1: 0, 2: 0, 3: 0}","{0: 119, 1: 43, 2: 61, 3: 77}","{'random': 1, 'probability': 9, 'degree': 0, 'bridge': 0, 'betweenness': 0, 'spectral': 2}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 25, 1: 1431, 2: 12937, 3: 7220}","(1, 2)",300.0,20.0,6.0,0.1,0.4,0.1,3.0,
typical,218,25,9,greedy_random,7.0,370.246,366.4855,258.434,240.1415,0.3019938095212371,0.34474488076608756,-0.04275107124485045,9,{0: 9},topk,0.27,25.0,"(1, 0)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
typical,218,25,9,greedy_probability,,370.246,366.4855,116.722,104.796,0.6847447372827795,0.7140514426900928,-0.029306705407313283,9,{0: 9},topk,0.12,25.0,"(2, 16)","[18, 3, 3, 1]",,,,,,,,,,,,,,,,,,,,,
typical,218,25,9,greedy_degree,,370.246,366.4855,222.226,215.3825,0.39978824889397857,0.41230280597731694,-0.012514557083338373,9,{0: 9},topk,0.24,25.0,"(1, 0)","[2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
typical,218,25,9,greedy_bridge,,370.246,366.4855,299.254,295.8395,0.19174278722795102,0.19276615309473366,-0.001023365866782644,9,{0: 9},topk,0.32,25.0,"(6, 16)","[22, 3]",,,,,,,,,,,,,,,,,,,,,
typical,218,25,9,greedy_betweenness,,370.246,366.4855,237.472,233.65,0.35861022131231657,0.3624577234297127,-0.003847502117396151,9,{0: 9},topk,0.26,25.0,"(1, 0)","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
typical,218,25,9,greedy_spectral,,370.246,366.4855,226.098,219.792,0.3893303371272072,0.4002709520567662,-0.010940614929559,9,{0: 9},topk,0.25,25.0,"(1, 0)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
typical,218,25,9,alns,7.0,370.246,366.4855,107.894,97.158,0.7085883439659038,0.7348926492316885,-0.026304305265784755,9,{0: 9},max_iter,16.14,,,,300.0,275.0,"{0: 2.4546486313655085, 1: 0.5264428446932491, 2: 0.5237434278660601, 3: 0.6015043053204099}","{'random': 1.8422097032320517, 'probability': 1.3880712459930777, 'degree': 1.1279905604794516, 'bridge': 2.0753953382052677, 'betweenness': 1.2311818964201344, 'spectral': 1.2909762017486464}","{'random': 1.3629610094901217, 'worst': 1.7465089048017886, 'related': 0.7928632315602034}","{'random': 1, 'probability': 3, 'degree': 2, 'bridge': 2, 'betweenness': 1, 'spectral': 1}",{0: 10},"{0: 10, 1: 0, 2: 0, 3: 0}","{0: 140, 1: 57, 2: 44, 3: 59}","{'random': 0, 'probability': 10, 'degree': 6, 'bridge': 2, 'betweenness': 0, 'spectral': 2}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 25, 1: 1431, 2: 12937, 3: 7220}","(1, 3)",300.0,20.0,6.0,0.1,0.4,0.1,3.0,
typical,218,25,12,greedy_random,7.0,370.246,366.4855,234.036,221.7215,0.3678905376425403,0.39500607800308607,-0.027115540360545753,12,{0: 12},topk,0.25,25.0,"(1, 0)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
